Speaker_ID,Speaker_name,Speaker_party_name,Speaker_gender,Speaker_birth,Stance,Relevant_Speech
BelačićAleksandra,"Belačić, Aleksandra",Srpska radikalna stranka,F,1986,PROTIV,"Stav Srpske radikalne stranke je da naši vojnici ne bi trebalo da učestvuju u mirovnim misijama, jer su te mirovne misije u organizaciji EU i Ujedinjenih nacija zapravo paravan za NATO. Iz poštovanja prema našim sugrađanima koji su poginuli u zločinačkom NATO bombardovanju 1999. godine, Srbija bi trebalo što pre da povuče svoje vojnike iz svih mirovnih misija na Bliskom istoku, u Africi i na Kipru."
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,PROTIV,"Pokazalo se kao moćno oružje u zločinačkom NATO bombardovanju 1999. godine. Mi tada nismo imali vojnu tehniku i savremeno naoružanje da se suprotstavimo NATO zlikovcima, ali smo imali moral, obučenost naših oficira, kako generala Lazarevića, tako i ovde prisutnog našeg generala Božidara Delića."
DelićBožidar,"Delić, Božidar",Srpska radikalna stranka,M,1956,NEUTRALNO,"Vi i dalje ostajete pri datumu koji ste dali, a taj datum gospodo, odnosi se na sporazum koji je NATO pakt doneo 14. marta da nam dozvoljava ulazak u kopnenu zonu bezbednosti po sektorima. Kada nam je to NATO pakt dozvolio, gospodo, tada se problemi više nisu rešavali u kopnenoj zoni bezbednosti. Da li je to tehnička greška, u šta sumnjamo, ili je neznanje, u šta smo sigurni, nije bitno, ali ne može, gospodo, jedan datum, koji nam je odredio NATO pakt, da bude za nas i za vas iz Ministarstva odbrane datum od koga ćete početi da merite ko je poginuo, ko je ranjen i ko je zarobljen. Ne znam na osnovu čega je Vlada mogla makar i ovaj naš polovičan amandman, koji se odnosio na pripadnike vojske, ne prihvati, već se ponovo vrati na 23. mart, odnosno na Odluku NATO pakta, koja je doneta 14. marta, a koja je iznuđena događajima u Makedoniji, koji su nastupili februara 2001. godine i da bi se oslobodile snage NATO i KFOR prema nama?"
DragašMirjana,"Dragaš, Mirjana",Socijalistička partija Srbije,F,1950,NEUTRALNO,"Snaga je značaj naše vojske i vojnih stručnjaka i komandanata herojstvo vojnika videli smo i u odbrani Jugoslavije i ratu 1999. godine kada je suprostavljena NATO agresiji, a kada se ona uspešno i junački odbranila."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,NEUTRALNO,"Za vreme agresije NATO bombardovanja oni su bili nepoželjni, pa su oni sigurno napustili Vojsku Srbije i to najmanje dobrovoljno i otišli da rade kao pekari i ne znam ni ja šta sve već ne rade, tako da to pitajte jednog od vaših koalicionih partnera koliko ih je bilo i koliko ih je oterano iz Vojske Srbije."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,NEUTRALNO,"Iskreno, ja sam se pitala zašto nema pobune u Vojsci zbog svih poniženja koje ste morali da otrpite, počev od kadrovskih rešenja, NATO lobista, finansijskih problema u koje ste svi dovedeni i onda sam shvatila da ste vi zapravo odgovorni, svesni kao i ja da se svakom zlu zna mera i kraj i zapravo posvećeni upravo svom poslu, da istrajete i da obezbedite da ova država ima kontinuitet, kako u Vojsci i njenim obavezama prema narodu, tako i u obrazovanju."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Evo, složiće se gospodin Vulin, da privučem njegovu pažnju, a možda je čak i to trebalo da stoji u naslovu, da svakako treba u Srbiji, ako želite da se buduće generacije vaspitavaju u patriotskom duhu, naravno, mi ćemo sa naše strane činiti sve da govorimo o tome kakvo zlo dolazi sa zapada, da Srbija nikada ne treba da postane član NATO pakta i da ne treba da učestvuje u mirovnim misijama koje imaju tu neku EU konotaciju. "
MarkovićVesna,"Marković, Vesna",Srpska napredna stranka,F,1974,NEUTRALNO,"To je sporazum koji smo usvojili ovde u parlamentu i koji predstavlja najviši stepen saradnje zemlje koja nije članica NATO. IPAP ne implicira članstvo u Alijansi, on predviđa redovne cikluse dijaloga sa NATO, i to o četiri grupe pitanja – političko-bezbednosnim, vojno-odbrambenim, administrativnim i pitanjima javne diplomatije, naučne saradnje i planiranja u vanrednim situacijama."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Još samo, ministre, da iz Ministarstva oterate onu Kancelariju NATO i da pokrenete inicijativu za priključivanje Srbije ODKB-u i eto nama sreće i u vojsci i u državi."
RistićMarina,"Ristić, Marina",Srpska radikalna stranka,F,1974,PROTIV,"Mi obrazujemo našu decu za odbranu Srbije, za potrebe Vojske Srbije i iskreno se nadam da se novac građana neće trošiti za obrazovanje, da bi se slučajno služilo nekoj drugoj vojsci, recimo NATO."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,PROTIV,"Za ovako nešto nije potrebna nikakva mudrost, iskustva su pred nama, sećanja su sveža, naš najveći neprijatelj je NATO pakt i to mislim da zna svaka baba u svakom našem selu. Znači, ne sa NATO paktom, nego sa Rusijom i zemljama koje čine ODKB."
VulinAleksandar,"Vulin, Aleksandar",Pokret socijalista,M,1972,NEUTRALNO,"NATO ni izbliza nije uspeo da uništi ovoliko, ni izbliza, ali ne samo što je uništena tehnika, uništavala se Vojska, i to planski, time što se smanjivala, što su rasformirane njene jedinice, što je na svaki način bilo umanjivano, rasformirala se tako što njeni oficiri, najistaknutiji oficiri su bili ili proterivani u penziju ili u Hag, zavisi šta je ko za njih tražio."
ŽivkovićZoran,"Živković, Zoran",Nova stranka,M,1960,PROTIV,"Možete to da dobijete u pisanoj formi, ali svaki građanin Srbije koji ima mogućnost da vidi ovaj prenos je čuo da sam osudio tu bahanaliju NATO pakta i to ne danas samo, nego i 1999. i 2000. i 2001. godine i uvek i nema potrebe da to dokazujem."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,PROTIV,"Stranka bivšeg režima je izbacila iz programa srednjih škola i Vojne akademije moralno vaspitanje pod pritiskom NATO pakta i domaćih NATO prašinara. Ili, da je propali predsednički NATO kandidat Saša Janković, u narodu poznat pod nazivom Sale prangija, imao bar minimum patriotskog vaspitanja ne bi izjavio „zalažem se za nezavisnost Kosova i stolicu UN“."
BirmančevićBoban,"Birmančević, Boban",Srpska napredna stranka,M,1969,PROTIV,"Ono što ja hoću da kažem i zaista sam dužan zbog građana Srbije, zbog Vojske Republike Srbije, ali i zbog žrtava NATO bombardovanja i to je u stvari činjenica da su upravo u tom NATO bombardovanju, koje je od strane NATO alijanse nazvana, akcija u kojoj su oni bombardovali Republiku Srbiju, „milosrdni anđeo“, što dovoljno govori o njima i neka im je na čast. Ono što imamo kao odgovor na to upravo Vojska Republike Srbije, upravo obrazovanje Vojske Republike Srbije i kako je naša Vojska sa tehnikom koju je posedovala, sa oruđima i oružjem koje je posedovala uspela da obori jedan nevidljivi avion NATO alijanse. "
DrecunMilovan,"Drecun, Milovan",Srpska napredna stranka,M,1957,NEUTRALNO,"Poštovana predsednice, ministre sa saradnicima, kolege, podneo sam amandman da bih ukazao na suštinski značaj koji vojno obrazovanje ima za podizanje ukupnih kapaciteta odbrane, a to se najbolje videlo 1999. godine, tokom zločinačke NATO agresije. Na kraju, poštovana predsednice, apsolutno podržavam formiranje komisije koja treba da utvrdi posledice NATO bombardovanja i stavljam vam se na raspolaganju u punom kapacitetu."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,PROTIV,"(Gordana Čomić: NATO bombardovanje.) Govorim o 1999. godini i to je nesporno, nadam se da ćemo se složiti da nas je NATO pakt bombardovao surovo. Hvala vam što ćete podržati odluku i što ćete aktivno učestvovati u saznavanju i otkrivanju istine kakve posledice trpe građani Srbije i životna sredina u našoj državi nakon bombardovanja NATO pakta 1990. godine i upotrebe projektila sa osiromašenim uranijumom."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,NEUTRALNO,"Predlažem da u taj korpus novog predmeta koji je sad predložen, suočavanje sa istinama iz devedesetih godina, znači, otvorila mi je mogućnost da uvrstimo i 1999. godinu, i pošto se ne menja tako lako obrazovni sistem u vojnim ustanovama, imamo vremena taman kada svi zajedno ovde budemo glasali za osnivanje komisije koju sam predložila jutros ovde u parlamentu, da se osnuje ovde istražna komisija parlamentarna koja će se baviti utvrđivanjem posledica bombardovanja NATO pakta na zdravlje građana Srbije i životnu sredinu."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Ali, posle toliko godina, posle perioda od 12 godina, a sada ulazimo u najžešću i najgoru moguću fazu pritisaka sa zapada, ovih iz EU za koje mislite da su nam prijatelji, a koje su članice NATO pakta, da se odreknemo dela naše teritorije. Kada ste već pomenuli gospodine Vulin naš status u NATO paktu, odnosno status posmatrača, sama sam član delegacije Parlamentarne skupštine NATO, ali čovek koji je šef delegacije, a nažalost je poslanik, Dragan Šormaz je najveći natovac u Srbiji i Skupštini Srbije. Mi idemo na zasedanja Parlamentarne skupštine NATO gde se protežira ne vojna neutralnost već protežiranje ulaska Srbije u NATO pakt."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Ta sila koja danas ima najsavremenije naoružanje, sila koja je preko 30 puta za poslednjih nekoliko godina svoje krstareće rakete usavršila, koja ima novu raketu „Sarmat“ od koje strepi čitav svet, ne zbog toga što hoće da osvaja svet, već da pokaže Amerikancima i neprijateljima iz NATO pakta koji vode orkestriranu, histerično kampanju protiv Rusije i njenih prijatelja, da oni mogu sve."
MatićVeroljub,"Matić, Veroljub",Srpska napredna stranka,M,1953,NEUTRALNO,"Jedinica protivvazdušne odbrane je imala dosta uspeha ratujući sa NATO agresorom, ali u jednom momentu pojavila se letelica. U to vreme su NATO avioni leteli na visini od preko 5.000 metara i u najvećem delu su bili van domašaja protivvazdušne odbrane. Još nešto da kažem o ovome danas, podržao bih ovu komisiju za utvrđivanje posledica NATO agresije, deo toga sam video jer sam bio i učesnik svega toga i vreme je da se jednom pokaže i našem narodu i pokaže svetu šta su nam oni učinili."
TončevNovica,"Tončev, Novica",Socijalistička partija Srbije,M,1962,NEUTRALNO,"Svi znamo da je opština Surdulica najviše pretrpela štete u toku NATO bombardovanja. Posle završetka NATO bombardovanja Vojska Republike Srbije, odnosno država je uložila preko 10 miliona evra i obnovila je sve te objekte."
TorbicaBojan,"Torbica, Bojan",Pokret socijalista,M,1974,PROTIV,"Poštovana predsednice, cenjeni ministre sa saradnicima, kolege narodni poslanici, srpsko vojno školstvo je tokom poslednja nepuna dva veka, koliko i postoji, iznedrilo veliki broj pre svega čestitih, časnih i kvalitetnih komandanata i brilijantnih vojskovođa koji su zajedno sa svojim vojnicima tokom Balkanskih ratova u Prvom i Drugom svetskom ratu, ali i tokom sukoba na prostoru bivše SFRJ i, naravno, tokom odbrane od zločinačke NATO agresije ispisali najslavnije stranice srpske ratne istorije."
VulinAleksandar,"Vulin, Aleksandar",Pokret socijalista,M,1972,ZA,"Kada kažemo vojna neutralnost onda vam kažem da i u oba velika bloka u NATO kroz Partnerstvo za mir i ODKB kroz status posmatrača imamo najviši mogući stepen zemlje nečlanice. Pošto ste pitali konkretno za ODKB reći ću vam ove godine imamo najveći broj zajedničkih aktivnosti sa ODKB u istoriji, dakle, od osnivanja ta saradnja ide, ide veoma dobro, mi smo zbog toga veoma zadovoljni i nastavićemo tako da se ponašamo baš kao i sa NATO."
BelačićAleksandra,"Belačić, Aleksandra",Srpska radikalna stranka,F,1986,NEUTRALNO,"Dakle, EU sa sobom povlači učlanjenje u NATO pakt."
BelačićAleksandra,"Belačić, Aleksandra",Srpska radikalna stranka,F,1986,PROTIV,"Svoje amandmane kada je reč o ovom zakonu podneli smo u najboljoj nameri da se poboljša predloženo zakonsko rešenje iako se ne slažemo u potpunosti sa vašom strategijom i perspektivom daljeg razvoja Vojske Srbije, a pogotovo sa strateškim opredeljenjem koje u vašem slučaju teži ka EU i neminovno ka NATO paktu, dok smo mi u potpunosti opredeljeni za Rusiju i za pristupanje ODKB-u."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Upravo zbog toga mi treba da pomognemo našim oružanim snagama da u budućnosti budu još opremljenije, da bude naša zemlja zaštićena apsolutno od svakog nasrtaja i pokušaja nasrtaja krvožednih NATO članica."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Zbog toga što je taj naučno-tehnološki razvoj za zemlju Srbiju koja je okružena zemljama NATO zlikovaca, i zbog svih izazova vezanih za KiM, neophodno je zbog tih budućih generacija da se stavimo pod eto, žargonski rečeno, pod kišobran Rusije i u ODKB, da se učlanimo."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,NEUTRALNO,"Dame i gospodo narodni poslanici, gospodine ministre, vama iz Vlade i uopšte nama poslanicima SNS, koji podržavamo Vladu Srbije vrlo često se spočitava kako iznosimo neistine o tome da se pojedine političke stranke koje su zastupljene u parlamentu otvoreno zalažu za pristupanje NATO-u. Nedavno učlanjenje Crne Gore u NATO je izvesno i izvesnost da će i Makedonija pristupiti kolektivnom sistemu bezbednosti još jedan su razlog za preispitivanje opredeljenja Srbije. Prihvatanje NATO standarda i saradnja ili članstvo u savezu zahtevaju značajna sredstva, dok ovakva neutralnost, misleći na zvaničnu politiku Vlade Srbije košta mnogo više i ne uliva sigurnost u ostvarivanje ciljeva zbog kojih je usvojena. Eventualno članstvo Srbije u NATO smanjuje šansu za konvencionalno ugrožavanje njene teritorije, ali donosi rizik od veće izloženosti i transnacionalnim pretnjama do poboljšanja odnosa sa Rusijom. …generala, završavam, otvoreno zalažu za uvođenje Srbije u NATO pakt, ja se nadam da će politika Srbije ostati i dalje politika vojne neutralnosti."
NikolićPavlovićSvetlana,"Nikolić Pavlović, Svetlana",Srpska napredna stranka,F,1955,NEUTRALNO,"Na našu žalost 8. aprila 1999. godine ova tradicija je prekinuta bombardovanjem Ćuprije od strane NATO alijanse, kada su zgrade ćuprijske kasarne porušene i teško oštećene. Do agresije NATO alijanse na našu zemlju u ćuprijskoj kasarni je bila stacionirana elitna ćuprijska artiljerijska brigada."
PalalićJovan,"Palalić, Jovan",Srpska narodna partija,M,1971,PROTIV,"U svakom slučaju, građani Srbije ne žele da budu članovi NATO pakta. Najveći broj građana je po tom pitanju vrlo jasno i konkretno dao odgovor, a pravu prirodu NATO pakta i njenu ulogu možda baš danas, gospodine ministre, najbolje je opisao načelnik KFOR u svojoj izjavi Salvatore Kuoči, koji je rekao da je KFOR u stvari NATO i ko napadne Kosovo kao da je napao NATO. Suštinsko pitanje je i treba postaviti pitanje sada ljudima iz NATO pakta da li je za vas Kosovo nezavisna država? Ova izjava današnja načelnika KFOR upravo pokazuje suštinu NATO bombardovanja 1999. godine i masku pod kojom se ta alijansa pojavila na Kosovu. Ne, KFOR nije KFOR, neka neutralna misija, KFOR je iz usta danas rečeno njenog komandanta, NATO pakt."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Da li ćemo biti vojno neutralni ili ne, o tome će odlučivati neki drugi, a očigledno je da je velika navala sa strane NATO da budemo pod njihovom kontrolom, a mi srpski radikali kažemo da Srbija mora hitno u ODKB da tražimo, da zamolimo da nas tamo prime, jer je to jedini način za očuvanje našeg teritorijalnog integriteta i suvereniteta države Srbije."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,NEUTRALNO,"Svet kakav poznajemo ubrzano se menja, i recimo, samo do juče NATO je bio neprikosnovena vojna organizacija, vojna sila, a već danas vidimo, pre svega na primeru Sirije, da ta alijansa nije toliko neprikosnovena, da je i ona ranjiva, a već sutra će možda biti druga situacija, ne možda, ali sigurno će biti, i drugačija situacija gde će NATO biti i neka drugorazredna vojna sila."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,NEUTRALNO,"Narodna poslanica, Maja Gojković, predložila je da se po hitnom postupku, stavi na dnevni red Predlog odluke o obrazovanju komisije za istragu posledica NATO bombardovanja 1999. godine, po zdravlje građana Srbije, kao i uticaj na životnu sredinu, sa posebnim osvrtom na posledice koje je ostavila upotreba projektila sa osiromašenim uranijumom."
RadojičićZoran,"Radojičić, Zoran",Srpski pokret Dveri,M,1975,PROTIV,"Polazeći od državne tradicije srpskog naroda i njegovog istorijskog prava na AP KiM kao sastavni deo teritorije Republike Srbije, imajući u vidu da je AP KiM državni, dakle, naš kulturni i istorijski, duhovni stožer Republike Srbije, a budući nakon nelegalne i nelegitimne agresije NATO na SRJ koja je pravna prethodnica Republike Srbije i okupacije dela njene državne teritorije, naš najviši nacionalni, državni cilj treba da predstavlja fizički povratak njenih državnih organa i institucija na teritoriji Kosova i Metohije."
AleksićMiroslav,"Aleksić, Miroslav",Nova Srbija,M,1978,NEUTRALNO,"Zahvaljujem, gospodine predsedavajući, dame i gospodo narodni poslanici, Narodna stranka podržava osnivanje ove komisije za istragu posledica NATO bombardovanja 1999. godine i svakako to jeste važno zbog budućnosti i nacije i naše dece i jednom za svagda dođemo do valjanih informacija vezano za ono o čemu slušamo već decenijama. Dakle, 1999. godine je takođe jedna komisija formirana i pokrenuto je istraživanje odmah posle NATO bombardovanja Srbije 1999. godine na VMA. Međutim, iako posle pregleda, medicinske dokumentacije su dobijeni alarmantni podaci tada, govorim o 1999. godini posle bombardovanja, da su deca rođena za vreme NATO bombardovanja imala učestale anomalije, endokrine i metaboličke bolesti, kao i maligne neoplazme. Naši ministri, naši poslanici učestvuju u vlasti na Kosovu i sada eto naknadne pameti da vidimo šta se događalo, ko je kriv i kakve su posledice NATO bombardovanja, od istih ljudi koji su činili vlast kada je 1999. godine Srbija i bombardovana."
ArsićVeroljub,"Arsić, Veroljub",Srpska napredna stranka,M,1969,NEUTRALNO,"Prelazimo na jedinstveni pretres o 21. tački dnevnog reda – PREDLOG ODLUKE O OBRAZOVANJU KOMISIJE ZA ISTRAGU POSLEDICA NATO BOMBARDOVANJA 1999. Poslovnika Narodne skupštine, otvaram jedinstveni pretres o Predlogu odluke o obrazovanju Komisije za istragu posledica NATO bombardovanja 1999. godine po zdravlje građana Srbije, kao i uticaj na životnu sredinu, sa posebnim osvrtom na posledice koje je ustavila upotreba projektila sa osiromašenim uranijumom."
JevtovićVukojičićMilanka,"Jevtović Vukojičić, Milanka",Srpska napredna stranka,F,1960,NEUTRALNO,"Prvi put je to sada učinila predsednika Narodne skupštine, gospođa Maja Gojković, stavljajući na dnevni red formiranje komisije za istragu posledica NATO bombardovanja 1999. godine po zdravlje građana, kao i uticaj na životnu sredinu, sa posebnim osvrtom na posledice koje je ostavila upotreba projektila sa osiromašenim uranijumom. Dvadeset četvrtog marta 1999. godine u 19,45 časova bez objave rata, potpuno protiv-pravno svim međunarodnim dokumentima NATO alijansa predvođena SAD bombardovala je Republiku Srbiju i samim tim učinila agresorski čin. Punih 78 dana, 11 nedelja, NATO bombarderi sejali su smrt, sejali su strah i ostavljali siromaštvo na području Republike Srbije. Moram da je istaknem da je tokom NATO bombardovanja poginulo između 2.700 i 3.500 civila, da je ranjeno 12.500 građana, da je poginulo 1.080 vojnika i policajaca, onih vojnika koji su časno stajali na braniku svoje otadžbine i vršili Ustavom poverena im prava."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Vi ste bili dužni da reagujete kada je govorio poslanik Aleksić iz Trstenika, koji se ovde lažno predstavlja kao promoter neke stranke koja nije izašla na izbore, a čije je predsednik Vuk Jeremić upravo onaj Vuk Jeremić koji, dok je naš narod stradao pod zlikovačkim NATO bombama, je bio uljuljkan u toplom stanu u Londonu kod svog tate. Znači, ovaj prethodni govornik to ne zna, vi ste bili dužni da ga na to upozorite, jer upravo sada je prvi put da, doduše, to je moglo da se uradi i ranije, ali prvi put da potiče inicijativa da se formira nacionalna komisija koja će na žalost da utvrđuje koliki je procenat i koliko učešće od zlikovačkih NATO bombi je u malignim obolenjima u Srbiji."
LaketićDarko,"Laketić, Darko",Srpska napredna stranka,M,1975,NEUTRALNO,"Naime, NATO bombardovanje SRJ trajalo je od 24. marta do 10. juna 1999. godine. Podsetiću vas da je NATO agresija izvršena bez prethodne saglasnosti Saveta bezbednosti. Tokom dejstava i agresije NATO snaga na teritoriju suverene države SRJ korišćeni su avioni A10. Takođe, ono što je vrlo bitno za nas, a isto tako verifikovano je naučnim istraživanjima, u toku agresije na SRJ, u jeku najvećih da kažem ataka NATO avijacije i padanja tih projektila sa osiromašenim uranijumom, izmereno je 25 puta veća radioaktivnost u Grčkoj i osam puta veća u Bugarskoj, kada su vetrovi praktično nosili taj sadržaj, tu prašinu sa KiM ka ovim državama. Nakon NATO agresije na KiM, Ujedinjene nacije su poslale svoj tim, svoju komisiju koja je imala zadatak da ispita ne samo uticaj na zdravlje već i uticaj životnu sredinu."
LazanskiMiroslav,"Lazanski, Miroslav",Srpska napredna stranka,M,1950,NEUTRALNO,"Već sam ranije u jednom obraćanju rekao šta je bilo sa Svetskom zdravstvenom organizacijom i falsifikatom izveštaja britanskog fizičara Kita Beverstoka oko toga šta je sve bačeno na prostor Savezne Republike Jugoslavije i da je rukovodilac projekta studija Svetske zdravstvene organizacije gospodin Majk Ripačoli zaključio da te količine koje su bačene na Saveznu Republiku Jugoslaviju nisu kritične i da je osiromašeni uranijum zapravo zdrav i da je na osnovu tog izveštaja gospodina Ripačolija Karla del Ponte odustala od tužbe protiv NATO-a, što se tiče upotrebe osiromašenog uranijuma. Ovaj priručnik nedvosmisleno govori i potvrđuje činjenicu da su planeri ratnih operacija NATO-a i zločina protiv mira bombardovanja Jugoslavije, tada, i pre početka bombardovanja naše zemlje znali da je oružje sa osiromašenim uranijumom opasno, kancerogeno i genotoksično. "
MarkovićAleksandar,"Marković, Aleksandar",Srpska napredna stranka,M,1981,PROTIV,"Dame i gospodo narodni poslanici, današnja tačka dnevnog reda Predlog odluke o obrazovanju komisije za istragu posledica NATO bombardovanja 1999. godine po zdravlje građana Srbije, kao i uticaj na životnu sredinu, sa posebnim osvrtom na posledice koje je ostavila upotreba projektila sa osiromašenim uranijumom, je veoma važna za građane Srbije i srpski narod u celini, jer je u pitanju jedna od najvećih nepravdi, a slobodno mogu reći jedan od najvećih zločina prema našoj državi i našem narodu. Pre nepuna dva meseca obeležavali smo tu tužnu godišnjicu, 19 godina od najtežeg vremena za našu zemlju u novijoj istoriji, NATO agresija, nelegalna intervencija bez odobrenja Saveta bezbednosti, druga takva akcija kakvu je jedan kolega malopre pomenuo. NATO agresija je bila stravičan zločin prema srpskom narodu i za to nema nikakvog opravdanja."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,NEUTRALNO,"Pa, pre svega ono što moram da kažem, prijatelji gospodina koji je maločas govorio su ljudi koji traže da se maltene trećina Srbije pripoji Bugarskoj, Bugarska je koliko se sećam članica NATO pakta. Dakle, Nemačka je takođe članica NATO pakta, pa me sad zanima kako to da mu ne smetaju njegovi prijatelji koji su u NATO, a nama lažno spočitava da su nam savetnici Klinton, Bler, Šreder ili ne znam ni ja ko sa zapada. Malo su bili finansirani od strane DS, malo od strane DSS, a samo da podsetim građane Srbije DS i DSS, a ne SNS su potpisale i Sofast sporazum i Partnerstvo za mir i mnoge druge sporazume koji su približili Republiku Srbiju NATO paktu. Srpska napredna stranka i na kraju krajeva predsednik SNS Aleksandar Vučić je 1999. godine aktivno branio, kao ministar informisanja građane Srbije od NATO."
MijatovićMilorad,"Mijatović, Milorad",Socijaldemokratska partija Srbije,M,1947,PROTIV,"Mi smo građanima Srbije dužni da kažemo istinu o posledicama NATO agresije. Dužni smo zbog njihovog zdravlja, dužni zbog naše zdrave okoline i dužni smo zbog toga što moramo jasno reći šta nas je to dočekalo posle NATO bombardovanja. Svi ih nosimo u sebi, da li su to stresovi, da li su to neke posledice koje su nastale na psihičkom problemu, mi ih nosimo, ali moramo znati šta ova država mora da učini da se to prevaziđe i zbog nas koji još uvek smo živi, ali i zbog budućih generacija, jer moramo ostaviti zdravu životnu sredinu, očišćenu od svih tih negativnih posledica NATO bombardovanja. I tu moramo kao ozbiljna država dugoročno rešavati ovaj problem koji je nastao NATO bombardovanjem."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,NEUTRALNO,"Dame i gospodo narodni poslanici, eksperiment koji je sproveo NATO pakt, 1999. godine je započet mnogo ranije na teritoriji i na prostorima Republike Srpske. Ona je za cilj imala da zaštiti albansko stanovništvo na Kosovu i Metohiji i da je do savršenstva dovedeno to bombardovanje koje je izvršeno od strane NATO pakta, da su ti njihovi projektili jasno prepoznavali ko su agresori, a ko su oni koji su albanske nacionalnosti. Oni koji su Skotovi, oni i dalje tvrde da je Srbija obolela od karcinoma zato što previše puši, a oni koji nisu, oni i dalje tvrde da je to i te kako značajan uticaj svega onoga što je u sklopu humanitarne akcije sprovodio NATO pakt. Pa su čak posle rata i neki visoki oficiri američki, zbog sramote, zbog ličnog rejtinga objavili tomove knjiga gde jasno iskazuju svoje pokajanje zbog svega onoga što je činila Amerika, kao vodeća sila NATO pakta."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Dakle, mi ovde ne možemo da guramo glavu u pesak i da se pravimo da ne znamo ko nas je bombardovao, da onoga ko nas je bombardovao proglašavamo prijateljem srpskog naroda, da ga gostimo i pozdravljamo kada nam dođe u Srbiju, da sa njim sklapamo sporazume i idemo na vojne vežbe, da sa njim pregovaramo o potpisivanju pravno obavezujućeg sporazuma sa lažnom državom Kosovo i da na bilo koji drugi način relativizujemo ovaj NATO genocid nad srpskim narodom. Mi smo danas pod okupacijom na Kosovu i Metohiji i mi danas imamo problema sa NATO paktom koji drži deo naše državne teritorije pod okupacijom."
OrlićVladimir,"Orlić, Vladimir",Srpska napredna stranka,M,1983,ZA,"Što se tiče gospođe koja je član političkog saveta ili predsedništva pokreta stranke, ili šta je već u pitanju, ja koliko se sećam, a svako može da me ispravi ako grešim, nije dobila nijednu jedinu reč kritike sa naše strane zbog nekih tekstova na temu osiromašenog uranijuma, nego je bilo pominjanja činjenice da radi za NATO strukturu, odnosno strukture Ministarstva odbrane izvesne države."
PaunovićSnežana,"Paunović, Snežana",Socijalistička partija Srbije,F,1975,NEUTRALNO,"Mora se reći i da je NATO bombardovao hemijska i naftna postrojenja, koja su izuzetno opasna, kako po zdravlje ljudi, tako i po kompletni eko sistem. Ali, onaj ko je bez odluke Saveta bezbednosti krenuo u NATO agresiju na Jugoslaviju, nije ni razmišljao o tome da li su ti objekti zaštićeni u smislu da se po njima ne dejstvuje čak ni u ratu. Pre svega, na osnovu činjenica koje postoje, a to je da je italijanski kontigent koji je posle NATO agresije bio smešten u Metohiji imao bezbroj vojnika koji su dobili čak i pravosnažne presude i o tome je predsednik poslaničke grupe Socijalističke partije Srbije Đorđe Milićević već govorio. Nedvosmisleno je NATO alijansa znala i šta su posledice i čime kreću svoju agresiju."
