Speaker_ID,Speaker_name,Speaker_party_name,Speaker_gender,Speaker_birth,Stance,Relevant_Speech
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Sa druge strane, a to su prećutali svi mediji u Srbiji, dok je glavna vest u medijima i u Češkoj i u Mađarskoj i u Bugarskoj, imamo predloge nemačkih poslanika da čitava sirijska sela migrantska budu preseljena ovde u jugoistočnu i centralnu Evropu."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,NEUTRALNO,"Kaže dalje Vaclav Klaus, ne Boško Obradović, nego bivši predsednik Češke Vaclav Klaus, obratite pažnju, povodom odluke Evropske komisije da tuži Poljsku, Mađarsku i Češku, jer odbijaju da primaju izbeglice, ocenio je da to jasno pokazuje kakve namere ima Evropa sa Češkom."
JovanovićČedomir,"Jovanović, Čedomir",Liberalno-demokratska partija,M,1971,PROTIV,"To je čovek koji je prošle godine zagovarao potpuno drugačiju politiku, politici koju je vaša Vlada vodila, tražeći da se podigne zid na granici kako izbeglice kroz Srbiju ne bi mogle da prolaze."
MijatovićMilorad,"Mijatović, Milorad",Socijaldemokratska partija Srbije,M,1947,ZA,"To je migrantska kriza, briselski pregovori i Kosovo, saradnja sa susednim zemljama. Kada govorim o migrantskoj krizi, vi znate da je milion ljudi prošlo kroz ovu zemlju da je to bilo zaista neprimetno u onom smislu da su svi bili i nahranjeni i medicinski zaštićeni i da i sad u ovoj zemlji imamo između šest i sedam hiljada migranata i da Srbija nema zbog toga nikakvih problema. Tu smo pokazali i svoje evropske kvalitete, jer mnoge evropske zemlje nisu pokazale ovaj stepen osetljivosti za migrantsku krizu."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,Koliko brinete o bezbednosti vidimo iz vašeg plana da Srbiju naselite migrantima i ovde napravite jedan od najvećih azilantskih centara u Evropi.
PetrovićPetar,"Petrović, Petar",Jedinstvena Srbija,M,1951,ZA,"Sa druge strane, gospodin Pašalić je u svom dosadašnjem radu pokazao izuzetne rezultate u pogledu organizacije novih sudskih organizacija prekršajnih sudova i želim da vas podsetim, za one koji nisu znali da gospodin Pašalić kao sudija za prekršaj Grada Beograda, još 2003. godine dana presude, kojim je zaštitio migrante u Gradu Beogradu koji su tada bili napadnuti, šikanirani itd, od strane nekih koji su prekršili prava migranata u Gradu Beogradu."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"I o homoseksualcima, i migrantima i o državljanima EU, jedino ne brinete o sopstvenom narodu."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Dakle, gde je Ministarstvo poljoprivrede, gde je Vlada Republike Srbije da mi danas po hitnom postupku usvajamo jednu takvu vrstu podrške poljoprivrednicima u Srbiji Ja razumem da su za vas prioritet migranti, kako ćete njih da smestite, da im napravite kuće i stanove, da ih uključite u školski sistem jer je to još jedan od naloga vaših prijatelja iz EU, ali ja vas molim i podsećam i apelujem na ministre da konačno prioritet u ovoj državi postanu naši građani, ne gej parade, ne migranti, ne prazne priče o stranim investitorima koji dobijaju pare iz našeg budžeta nego naši građani, naši policajci i vojnici koji štrajkuju, naši prosvetni radnici koji štrajkuju, naši radnici koji štrajkuju i svi drugi koji danas u Srbiji zapravo žive teško pod ovom pogubnom i katastrofalnom vlašću Aleksandra Vučića i SNS."
OrlićVladimir,"Orlić, Vladimir",Srpska napredna stranka,M,1983,ZA,"Koliko hrabrosti treba da se obrušite na desetogodišnjaka koji je pri tom i migrant, koji ni za šta kriv nije, što je napustio svoje rodno mesto u Avganistanu, što ga je put, eto, naveo u Srbiju?"
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Strah koji se javlja kada se vidi ova odredba podseća na vreme pre otprilike godinu dana, kada je vaša Vlada imala ideju da migrante koji su došli u Srbiju raseli po napuštenim domaćinstvima po Srbiji, tako da mi nešto liči da bi ovo možda moglo to da znači."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Naravno, ono što vi imate kao obavezu jeste da ste brinete o migrantima. Kako žive naši đaci, kako žive naši prosvetni radnici, kako živi bilo ko u Srbiji, to nije za vas glavna briga, ali da rešite sve migrantske probleme na svetu, to vi radite besprekorno. Konkretno u Šidu ste u ovom trenutku u nastavu u četiri osnovne škole upisali 91 đaka migranta, u četiri osnovne škole u Šidu 91 đaka migranta."
ŠarčevićMladen,"Šarčević, Mladen",-,M,1957,ZA,"Naravno, ja nemam ništa protiv toga da deca azilanti idu na ovaj način. Kada je u pitanju školovanje izbeglica, pa vezano i za međunarodne konvencije, znači, mi smo potpisali svašta."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,PROTIV,"Što se tiče dece izbeglica i azilanata, mi srpski radikali smo protiv toga da se oni uključuju u već postojeće razrede naših osnovnih i srednjih škola. Dovoljno je valjda što su te izbeglice smeštene u Srbiji, sve ostalo treba određeni organi Ujedinjenih nacija da rade, a ne mi od svoje sirotinje."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,ZA,"Dozvolite, pošto ja nisam juče izlazio iz ovog Doma, zarad ugleda ovog visokog Doma, gospodine ministre, vidim da ste vi vrlo dobro odgovorili kada su u pitanju migranti. Jedan predstavnik jedne minorne političke grupe je tako loše govorio o migrantima, što ne pripada ovom visokom Domu, srpskom narodu i srpskoj državi. Baš na migrantima Srbija je dobila ugled širom sveta, što nam priznaju i evropski i svetski zvaničnici."
NogoSrđan,"Nogo, Srđan",Srpski pokret Dveri,M,1981,PROTIV,"Za kraj, meni je drago da sam iz usta narodnog poslanika SNS čuo potvrdu da su migranti budućnost Srbije, jer kako drugačije objasniti da 40.000 mladih ljudi, visokoobrazovanih ljudi napušta Srbiju svake godine, da imamo strašan odliv, a da država ništa ne čini da to spreči, jedino time što je rekao cenjeni kolega malo pre mog obraćanja da su migranti budućnost Srbije, a to je danas, podsetiću vas, rekao i američki ambasador Skot, da će za mnoge migrante krajnje odredište biti Srbija."
VujadinovićMilimir,"Vujadinović, Milimir",Srpska napredna stranka,M,1979,ZA,"Naime, ovim članom je data mogućnost školovanja i deci migrantima koja u proputovanju kroz ovu zemlju, a ja napominjem radi građana Srbije, njih je nekoliko desetina i sve ih je manje iz dana u dan, jer njihov put i njihovo krajnje odredište nije Srbija. Napominjem, naspram ovih nekoliko desetina migrantske dece koja se danas obrazuju u Srbiji. Sa jedne strane imate nešto što ste pokazali, što je odlika srpskog društva, humanost, briga o detetu, ma kako se to zvalo, makar to bilo desetina, sedamdeset, osamdeset ili stotinak migrantske dece, a sa druge strane imate stotine hiljada podnosilaca državljanstva koji su ovim zakonom uključeni u obrazovni sistem u Republici Srbiji."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,ZA,"Ja bih molila, stvarno, zbog građanina Srbije, da ovde govorimo istinu i da ovde od 250 poslanika, nisam sigurna, osim onih koji su protiv toga da deca koja su migranti, koji su morali da pobegnu iz svojih država i da napuste zbog ratnih stradanja, pa neko ovde želi da im zabrani mogućnost da imaju malo deo te dečije radosti i da se školuju u državi u kojoj trenutno borave, ima i takvih poslanika, ali svi ostali poslanici se zalažu i za prava deteta i za obavezno osnovno i srednje obrazovanje."
KrasićZoran,"Krasić, Zoran",Srpska radikalna stranka,M,1956,PROTIV,"Da li je državljanima Republike Srbije priznato pravo na obrazovanje pod istim uslovima kao Iračanima ili neka druga teritorija odakle dolaze migranti? Vi imate obavezu da vodite računa i o tome da li finansijske mogućnosti ovog prostora dozvoljavaju da se vi ovako razbacujete, tim pre što ne dobijate nikakva sredstva iz inostranstva da pokrijete te troškove koji su nastali obrazovanjem ljudi koji su, nažalost, migranti i, nažalost, migranti u Srbiji."
MilisavljevićDušan,"Milisavljević, Dušan",Demokratska stranka,M,1968,ZA,"Podržavam da sva deca migranata i izbeglica imaju ista prava i to je odlika jedne ozbiljne države, tako da tu nema dilema između vlasti i opozicije."
ŠarčevićMladen,"Šarčević, Mladen",-,M,1957,NEUTRALNO,"Kada je u pitanju školovanje dece tražilaca azila i ostalih, mi nemamo troškove."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,ZA,"Poštovani potpredsedniče Narodne skupštine, naravno da treba odbiti ovaj amandman, ali moram odmah da kažem da sam šokiran izjavama pojedinih narodnih poslanika kada su u pitanju migranti. Ne mogu da verujem da to izgovara bilo koji čovek u našoj zemlji na ulici, a kamoli poslanici u Narodnoj skupštini, kao što su dva prethodna govornika iz opozicionih klupa govorila vrlo ružno o migrantima. Ne znam da li predlagači amandmana znaju, a trebalo bi da znaju, da je šest hiljada naše migrantske dece u Prvom svetskom ratu emigriralo u evropske, pa i prekomorske zemlje, i da je samo Francuska školovala šest hiljada naših đaka i studenata, i to većinom o svom trošku? Ti naši migranti za vreme Prvog svetskog rata postali su najveći umovi i politički, ako hoćete, između dva svetska rata, i vodili su ovu zemlju. Te migrante moramo prihvatiti kao našu decu, jer Srbija nema tradiciju kao dva poslanika iz opozicionih klupa koji su govorili, Srbija ima ovu lepšu tradiciju."
BabićVlado,"Babić, Vlado",Srpska napredna stranka,M,1960,ZA,"Znači, migranti traže da imaju jedno funkcionalnije obrazovanje i jako su zainteresovani pre svega za prirodne nauke, naročito za matematiku. U Somboru učitelji i profesori iz dve škole, koje su na teritoriji prihvatnog centra, obučavaju decu migrante. S obzirom da se u centrima zadržavaju dosta kratko, znači, dva, tri ili najduže šest meseci, migranti baš nisu zainteresovani za učenje srpskog jezika. Komesarijat za izbeglice i lokalna samouprava su obezbedili kompletan nastavni materijal potreban za organizovanje radionica, kao i neophodna nastavna sredstva, kao i tehničku podršku u organizovanju nastavnih aktivnosti."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,ZA,"Važno je znati, kad napišeš – migranti se brišu, šta to uopšte znači. Znači hartija trpi mržnju, hartija trpi govor mržnje, trpi netoleranciju, ali ovde se traži da se deca migranti izbrišu iz obrazovnog sistema Srbije, zemlje u kojoj su se ne svojom voljom našli. Strašno je kada dete jedno iz Avganistana koje živi u izbegličkom centru, u migrantskom centru, nazovite ga kako god hoćete ovde, ima više osećaja, bez obzira što ne zna srpski. Zaista sam ponosna što ne pripadam manjini manjine koja pokazuje netoleranciju na migrante. To je primer iz Amerike, a ne ono što govorite da u stranim državama neko drži decu migrante i one koji su iz ekonomskih razloga, a najviše zbog ratnih stradanja bežali iz svoje države."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,ZA,"Prema tome, izuzetno mi je drago i nadam se da će oni odustati od svoje diskusije u tom pravcu jer ružnu sliku o Srbiji šaljemo time da neko može da pomisli da postoji procenat građana Srbije koji ne voli decu migrante. Ubeđena sam da nijedan glasač koji se sticajem okolnosti, malo smo ga mi naljutili, pa je iz nekog očaja glasao za poslaničku grupu koja propagira ovu politiku, neće vam reći: „mrzimo migrante“, „mrzimo decu“, „nećemo da im damo da idu u škole“, „postali smo netolerantni“. Ne mogu uopšte ovakvi amandmani koji govore da mi treba da odvajamo decu migrante iz prirodnog okruženja. Mi smo jedina zemlja koja je uvela još jedan stepen više brige o deci migrantima, a to je smeštanje u hraniteljske porodice. Mi smo ih smestili, kao jedina država u Evropi, u hraniteljske porodice, da ne bi odrastali po kampovima, da im malo damo neke topline i da pokušamo, naravno kroz proceduru, da im pronađemo roditelje, gde se roditelji nalaze na severu Evrope ili su ostali negde daleko u izbegličkim i migrantskim kolonama."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,ZA,"Govorila sam, iznosila politički stav SNS, da smo mi tolerantni, da je svaki migrant dobrodošao u ovu državu, govorila sam o humanosti našeg društva, govorila sam posebno o istorijskom i civilizacijskom aspektu humanosti Srba koji žive u krajevima iz kog potiču podnosioci amandmana."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,ZA,"Žao mi je, shvatili su predlagači amandmana da su napravili auto gol, slovo da piše nešto migranti brišu se, to bi nekako prošlo, ali reč je reč. Kada ustanete i kada obrazlažete i kada se vidi vaše lice sa kojom strašću vi obrazlažete da deca migranti ne treba da budu pomešani u istim razredima sa decom koja su Srbi ili Mađari, ili Slovaci, ili Rumuni, ili Rusini, ili Bugari ili Hrvati. Rečenica, sad, o povredi Poslovnika, da u Srbiji, izvinjavam se, u Evropi, preovladava ideja da migranti nisu dobro došli takođe nije istinita."
KonstantinovićNenad,"Konstantinović, Nenad",Socijaldemokratska stranka,M,1973,ZA,Ovaj amandman ima za cilj da onemogući deci i migrantima da dobiju nastavu srpskog jezika u školi i dopunsku nastavu i da se pripreme da mogu da se uključe u punom smislu u nastavu u našim školama.
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Hoćete da mi kažete da u različitim školama u Srbiji se različito odnose prema inkluziji i migrantima? Da u Šidu terate roditelje da deca migranata idu zajedno sa našom decom i ako ne znaju srpski jezik, a da u Subotici, Somboru i u Bačkoj može drugačije da se ponaša i da tamo nema integracije dece migranata u naš prosvetni sistem, nego im se obezbeđuje posebno školovanje u migrantskim prihvatnim centrima, što je razumljivo i ispravno. Znači, niko ovde ne govori protiv dece migranata, apsolutno, oni treba da imaju sva prava, treba da im se omogući učenje jezika koji god hoće da uče, ali u njihovim migrantskim prihvatnim centrima, a ne u našem prosvetnom sistemu. Da li je moguće gospodine ministre da vi dozvoljavate da u jednoj školi se radi na jedan način i namećete roditeljima i na silu ubacujete migrantsku decu u naša odeljenja, a u drugim delovima Srbije i to samo na nekoliko desetina ili stotina kilometara od Srema i Bačke, dozvoljavate da ta škola, odnosno to obrazovanje za migrante traje u migrantskim centrima, a ne u našim osnovnim i srednjim školama? Zašto gurate decu migrante u prosvetni sistem Srbije, kad oni ne znaju srpski jezik?"
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Vi ovde uvodite u stavu 2, za koji mi tražimo da se briše, migrante kao kategoriju koja na taj način treba da bude tretirana našim zakonodavstvom. Sami migranti su se našli u našoj državi, ne da u njoj trajno borave, već da idu dalje. Škola srpskog jezika da, eventualno odvojena odeljenja sa školom srpskog jezika i školovanjem, ako ostanu duže, ali da li je to vaša ideja da ih zadržite duže po nalogu EU i da od Srbije pravite najveći azilantski centar u Evropi?"
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Apsolutno podržavam amandman kolege Đorđa Vukadinovića, iz ugla da naša država ne može kao svoj prioritet da postavi školovanje migrantske dece koja su se zatekla u Srbiji. Međutim, mi smo iz izlaganja koleginice Maje Gojković, ja sam shvatio šta su državni prioriteti kada je ona rekla da neće pomagati migrantima da odu iz Srbije. To je suština vlasti SNS, migranti da ostanu, naša deca da odu. Znači, ko namerava da naseli Srbiju migrantima? Jel to ideja Srpske napredne stranke, da naselite Srbiju migrantima, a da naša deca, desetine hiljada njih godišnje odlaze iz Srbije? Niko u „Dverima“, i da to ponovim po ne znam koji put, nema ovde problem sa decom migrantima koji zaista nisu krivi za sudbinu koja ih je zadesila. Obrazovnom – da, u migrantskim centrima da im se izađe u susret, neka uče engleski, neka uče srpski, dok su tu. Zašto neće zapadna Evropa više da prima migrante? Hoće nama onda da stavi na teret da mi primimo sve one migrante koje neće da primi zapadna Evropa? Da naselite Srbiju migrantima, a da naša deca odu iz ove zemlje i da naša deca završe širom rasejanja na ovoj planeti. Nećete da im pomognete da odu, hoćete da im pomognete da ostanu, hoćete da zaštitite, dakle, migrante."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Dakle, ako neko ovde konstantno priča u više navrata da mi mrzimo decu, da mi brišemo migrante iz Srbije, da ne znam šta sve, bijemo žene i sve ostalo, a vi ne dozvolite nijednu mogućnost, osnovnog, demokratskog, ljudskog prava na slobodu govora i repliku, onda o čemu mi pričamo i o kakvom vođenju sednice možemo da govorimo. I, nismo samo mi protiv toga, ove migrantske krize i populacije i najezde, nego pola Evrope je protiv toga."
StojmirovićLjubiša,"Stojmirović, Ljubiša",Srpska napredna stranka,M,1950,NEUTRALNO,"Smeta mi kada neko neopravdano proziva ministarstvo, Vladu, SNS da ona želi nešto da uradi što ne želi, da želi da naseli migrantima naša napuštena sela. Ovaj problem vezan za migrante, a samim tim i za obrazovanje njihove dece, je problem koji svi zajedno moramo da rešavamo."
TepićMarinika,"Tepić, Marinika",Stranka slobode i pravde,F,1974,ZA,"Poslovnika, jer se ne starate o primeni ovog Poslovnika, kao i član 107, odnosno da ste povredili dostojanstvo Narodne skupštine dopustivši prethodnom govorniku da nastavi da priča o nečemu što nije tema dnevnog reda, nego o nečemu što se pretvara u politiku koja ne samo što rizikuje da uđe u teren govora mržnje i huškanja, kao što je rekla koleginica Čomić, već dostojanstvo, ne samo moje, nego i velikog broja građana ste povredili time što smo mi i pre pauze, a vi ste nastavili tu praksu posle pauze, nastavili da slušamo o humanom odnosu predstavnika i poslanika većine ovde prema migrantima, što je za pozdraviti."
VujadinovićMilimir,"Vujadinović, Milimir",Srpska napredna stranka,M,1979,NEUTRALNO,"Naime, prema Zakonu o izbeglicama, član 1, jasno je ko se danas u Republici Srbiji definiše kao izbeglica. Prema tome, danas u Srbiji trenutno ima 29.400 izbeglica sa teritorije bivše Jugoslavije. Nije tačno da su to deca bivših izbeglica iz nekog ranijeg perioda. Znači, postoji populacija od blizu 30.000 izbeglica trenutno registrovanih u Komesarijatu za izbeglice i migracije na teritoriji Republike Srbije. Siguran sam da se ovaj stav odnosi na njih, a ne na ljude koji danas migriraju i koji nemaju status izbeglice u Republici Srbiji."
VukadinovićĐorđe,"Vukadinović, Đorđe",Demokratska stranka Srbije,M,1962,ZA,"Znači, samo to da eventualno ministarstvo, odnosno škole imaju manevarski prostor, da sve to što piše u članu zakona omoguće, uključujući migrante."
VukadinovićĐorđe,"Vukadinović, Đorđe",Demokratska stranka Srbije,M,1962,NEUTRALNO,"Toliko o ovom amandmanu, a o tome kako rešavati migrantsku krizu i da li su svih sedam, koji upozoravaju na problem migranata, to je posebno pitanje."
KonstantinovićNenad,"Konstantinović, Nenad",Socijaldemokratska stranka,M,1973,NEUTRALNO,"Nemci su usmeravali Australijance i Švajcarce i migrante da rade jeftino i nisko plaćene poslove koje nisu hteli da rade oni. Nemamo mi u Srbiji migrante, nemamo prilive imigranata, nemao ekspanziju privrednog rasta."
ManojlovićIvan,"Manojlović, Ivan",Srpska napredna stranka,M,1975,NEUTRALNO,"Ja sam, eto, silom prilika radio u Švajcarskoj za jednu inostranu kompaniju i vrlo dobro znam da nije tačno da migranti pohađaju dualno obrazovanje i da taj sistem dugo, dugo u Švajcarskoj postoji, da su čak i Švajcarci koji su rođeni tamo uvedeni u takav sistem obrazovanja. Nije Švajcarska ta zemlja, kao ni Austrija, ni ove ostale koje su promenile svoj zakon, eto, zato što su, navodno, došli neki migranti."
ČomićGordana,"Čomić, Gordana",Demokratska stranka,F,1958,ZA,"Amandman kojim smo predložili da i lica bez državljanstva i tražilac državljanstva ima pravo, uvodi i kategoriju tražioci azila. Ovo što je Vlada Srbije uradila u tretmanu talasa, pa reke izbeglica je treći dodatni razlog za podršku, jer smo jedina zemlja koja je rešavala izbegličku krizu sa aspekta ljudskih prava. To je upravo razlog, jer jeste etički problem da li da unosite tražioce azila. To je upravo razlog zašto unosimo i ovu izmenu, jer migranti koji prelaze i prolaze Srbijom nisu talas, nisu jednokratni. To je jedini razlog zašto smo hteli da se i ovim zakonom omogući i onima koji su tražioci azila, bez obzira koliko bio mali broj, jer znamo da jako mali broj ljudi traži azil u Srbiji, neverovatno mali broj, oni ne žele da ostanu u Srbiji, oni su na putu ka drugim zemljama EU, ali i za taj mali broj, više kao da ostane zabeleženo da je Srbija rešavala probleme izbeglica i migranata sa aspekta sa ljudskih prava. Azil jeste ljudsko pravo."
KostićIvan,"Kostić, Ivan",Srpski pokret Dveri,M,1975,PROTIV,"Ko planira da prazna srpska sela, kasarne i odmarališta za decu naseli migrantima? Da li je tačno da je 620.000 migranata tražilo azil ili izrazilo nameru da traži azil u Srbiji i da postoji opasnost da svi oni putem readmisije budu vraćeni iz zemalja EU u Srbiju, a od Srbije je napravljen najveći azilantski centar u Evropi? Da li je zato u našoj zemlji već otvoreno 14 migrantskih centara?"
NogoSrđan,"Nogo, Srđan",Srpski pokret Dveri,M,1981,PROTIV,"Zato što su ukupna izdvajanja za mlade, za kulturu, za nauku, za obrazovanje, manje nego izdvajanja za migrante, 10 miliona evra za migrante, kao što reče jedna poslanica vladajuće većine – pa, na migrantima ćemo graditi budućnost, jel tako?"
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,NEUTRALNO,"Oni su uglavnom prema instrukcijama UN utrošene za migrantsku krizu, za sanaciju, znači problemi sa migrantima, za sanaciju deo koji se odnosi na elementarne nepogode, upravljanjem vanrednim situacijama, za ovu godinu je predviđeno 173 miliona dolara."
LintaMiodrag,"Linta, Miodrag",Srpska napredna stranka,M,1969,NEUTRALNO,"Ovde na današnjoj raspravi je pomenuto pitanje problema sa kojima se suočavaju izbeglice u gradu Čačku, ali ne samo u gradu Čačku, nego u desetinama drugih gradova. Zakonom o izbeglicama iz 2010. godine 3000 izbegličkih porodica dobilo je pravo otkupa, nažalost, to pravo nije dobilo 530 porodica čiji su stanovi izgrađeni sredstvima italijanske Vlade, kroz tzv."
JevtovićVukojičićMilanka,"Jevtović Vukojičić, Milanka",Srpska napredna stranka,F,1960,ZA,"U toku te migrantske krize, Vlada Aleksandra Vučića je blagovremeno i adekvatno reagovala na toliki priliv migranata, na taj način što je kroz umrežavanje svih institucija u Vladi, Ministarstva odbrane, MUP-a, Ministarstva rada, Komesarijata za izbeglice i Crvenog krsta Srbije, ali naravno i civilnog društva, obezbedila da se prema migrantima vodi jedna humana pre svega politika, politika na kojoj su mogli da nam zavide i mnogo razvijenije zemlje zapadne Evrope. Prilikom vođenja takve politike obezbeđena je bezbednost i sigurnost svakog migranta, ali i bezbednosti i sigurnost domicilnog stanovništva. Ova Vlada nastavlja da prema migrantima vodi jednu humanu, blagovremenu i adekvatnu politiku."
VujadinovićMilimir,"Vujadinović, Milimir",Srpska napredna stranka,M,1979,PROTIV,"Setite se samo pošasti migrantske krize koja je, ne krivicom našom, zadesila Srbiju, gde su više od milion lica koji su u sklopu tog migratornog kretanja prešla državnu granicu, oni registrovali i evidentirali."
FremondÁrpád,"Fremond, Árpád",Savez vojvođanskih Mađara,M,1981,NEUTRALNO,"Tema koja povezuje set predloga zakona o strancima, o azilu i privremenoj zaštiti, o jedinstvenom matičnom broju građana, o izmenama Zakona o javnom redu i miru, o dopunama Zakona o državljanstvu, kao i izmenama i dopunama Zakona o policiji i Zakona o bezbednosti saobraćaja na putevima je upravo zaštita, unapređenje ljudske bezbednosti. Poslanici SVM smatraju značajnim i donošenje zakona o strancima, o azilu i privremenoj zaštiti, kao i graničnoj kontroli, posebno imajući u vidu preporuke iz izveštaja Evropske komisije o realizaciji akcionog plana za Poglavlje 24. Nema sumnje da je u oblasti migracija Srbija shodno svojim mogućnostima značajno doprinela upravljanju prilivom migranata, da je odigrala aktivnu i konstruktivnu ulogu i efikasno je sarađivala sa susednim zemljanima i članicama EU. Što se tiče migrantske krize, podsetio bih sve vas da smo u ovom visokom Domu, mi iz SVM prvi ukazali na ovaj problem kada je šef naše poslaničke grupe, gospodin Balint Pastor, još pre dve i po godine, govorio o tome da potrebno pre svih zaštiti građane Srbije i njihovu imovinu. Smatramo da je izuzetno značajno sprečavanje ilegalnih migracija i krijumčarenje ljudi. dakle, stavovi SVM su od početka migrantske krize poznati i nepromenjeni. Podsećam i da je SVM od samog početka migrantske krize sa dozom rezerve gledao na osnivanje prihvatnih centara za migrante u lokalnim samoupravama, gde pripadnici nacionalnih manjina žive u većem broju, jer je po Ustavu Republike Srbije zabranjeno preduzimanje mera koje bi prouzrokovale veštačko menjanje nacionalnog sastava stanovništva. Savez vojvođanskih Mađara je stava da migrantska kriza predstavlja jedan od najvećih izazova za EU u njenoj istoriji i da je stoga neophodno definisati zajedničku evropsku politiku i pronaći jedinstveno evropsko rešenje. Smatramo da je potrebno da Srbija učestvuje u razgovorima na svim nivoima, kako bi pomogla u kreiranju regionalnih mehanizama za upravljanje migrantskom krizom."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,PROTIV,"Ja bih govorila, pre svega, o Zakonu o azilu koji, kao i svi ostali zakoni, u svom obrazloženju ima da je po direktivi Evropske unije i zbog usklađivanja sa Evropskom unijom. Imala sam tako prilike da se upoznam da osim ovih četiri hiljade migranata koje trenutno imamo na našoj teritoriji, možemo da očekujemo daleko veći broj, da se nevladin sektor uveliko sprema da radi sa migrantima, da se i UNDP i UNICEF vrlo otvoreno prema nama izražavaju sa svojim očekivanjima. I tada sam reagovala, a i sada ponavljam – u ozbiljnoj državi ministri ne mole migrante, već ih obaveštavaju o njihovim obavezama. Čula sam tada i o tome da se teži da svi migranti budu izmešteni iz tih centara i da dobiju nekakav stalni smeštaj, a takođe i poslanike iz vladajuće većine koji su spominjali tolika prazna srpska sela koja, eto, mi dobrotvori treba da ponudimo migrantima i da ih u njih smestimo. Više puta mi je na moja pitanja da li nas nešto koštaju migranti, garantovano da to nije tačno. Sada ću pročitati nekoliko detalja iz priloga koji sam dobila od Komesarijata za izbeglice, gde jasno stoji da u prihvatnim centrima za azil, pored smeštaja, tražiocima azila se obezbeđuju hrana, odeća, obuća, rekreativne i obrazovne aktivnosti, psihosocijalna pomoć i besplatna pravna pomoć. U svim centrima gde se zbrinjavaju migranti, obezbeđena su tri obroka dnevno, u skladu sa nutricionističkim standardima i verskim potrebama migranata. Kada smo bili u Subotici, mogli smo da čujemo od novinara, koji su informisani, da je u okolini Tavankuta ozbiljna situacija po bezbednost okolnog stanovništva, da se u okolnim šumama skupljaju migranti koji upadaju u kuće ljudima, a bili smo informisani i o drugim incidentima koji su se dešavali u Šidu, Obrenovcu, Somboru i na drugim mestima.  Dakle, pitala sam Odbor za ljudska prava uputili su me na ministarstvo, pitala sam Komesarijat za izbeglice uputili su me na ministarstvo, a ministarstvo mi do dana današnjeg nije dostavilo tekst Projekta MADAD 2 i zbog toga izražavam veliku zabrinutost u to kako će se odraziti usvajanje Zakona o azilu i Zakona o strancima u skladu sa onim Akcionim planom koji je Vlada Srbije već usvojila."
ObradovićMarija,"Obradović, Marija",Srpska napredna stranka,F,1974,ZA,"Ono što je gospođa Čomić u svom izlaganju govorila, to je naš stav prema migrantima, a time ću završiti, to je vrlo važna stvar. Ja bih volela, apelujem zaista na sve kolege u ovom parlamentu, da razmišljate o tome koliko vaše izlaganje može da probudi akciju na terenu bilo kog građana, da bude negativan i da formira negativan stav i odnos prema migrantima, azilantima, ljudi koji prolaze u teškom periodu svog života preko teritorije naše zemlje, dajte da ne samo vladajuća većina pokaže pozitivan odnos, ne samo da naši zakonski okviri budu takvi da se odlučimo za humanost i poštovanje ljudskih prava, dajte da svako od nas podstiče pozitivan odnos prema ovoj izuzetno ugroženoj grupaciji, koja prolazi kroz težak period u svom životu."
